id,hospital_name,site_name,lat,lon,street,house_number,postcode,city,address,cntr_id,emergency,cap_beds,cap_prac,cap_rooms,facility_type,public_private,list_specs,tel,email,url,ref_date,pub_date,geo_qual,comments
SE_SE162321000156-4QFM,VÅRDAVDELNING 65 SJUKHUSET TORSBY,,60.1374513377713,12.9985745266076,,,,,"LASARETTSVÄGEN 8, TORSBY",SE,,,,,,,,+46108347150,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE162321000156-4P8T,INFEKTIONSMOTTAGNING 2 CENTRALSJUKHUSET KARLSTAD,,59.374707259298,13.4802701855312,,,,,"ROSENBORGSGATAN, KARLSTAD",SE,,,,,,,,+46108319933,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE162321000156-4LKZ,"FÖRSÄKRINGSMEDICINSKA UTREDNINGSTEAMET, CENTRALSJUKHUSET",,59.3748247978596,13.4803149264388,,,,,"FÖRSÄKRINGSMEDICINSKA UTREDNINGSTEAMET, HUS 73, PLAN 3, CENTRALSJUKHUSET, 651 85 KARLSTAD",SE,,,,,,,,+46108315670,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE162321000156-4LD0,DAGVÅRDSAVDELNINGEN UROLOGI CENTRALSJUKHUSET KARLSTAD,,59.3748247978596,13.4803149264388,,,,,"ROSENBORGSGATAN 9, CENTRALSJUKHUSET KARLSTAD",SE,,,,,,,,+46108314437,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE162321000156-4K84,ÖGONSJUKVÅRDENS OPERATIONSAVDELNING CENTRALSJUKHUSET KARLSTAD,,59.374882565226,13.4800294139631,,,,,"ROSENBORGSGATAN, KARLSTAD",SE,,,,,,,,+46108316000,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE162321000156-4K5D,ENDOSKOPIMOTTAGNINGEN SJUKHUSET TORSBY,,60.1374513377713,12.9985745266076,,,,,"LASARETTSVÄGEN 8, TORSBY",SE,,,,,,,,+46108347230,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE162321000156-4K58,ORTOPEDIMOTTAGNINGEN SJUKHUSET TORSBY,,60.1374513377713,12.9985745266076,,,,,"LASARETTSVÄGEN 8, TORSBY",SE,,,,,,,,+46108347200,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E00171,MEDICINAVDELNING 16 SOLLEFTEÅ,,63.1743817404062,17.2367847130217,,,,,LASARETTSGATAN 1,SE,,,,,,,,+4662019142,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE162321000156-4GL1,CYSTOSKOPIMOTTAGNINGEN KARLSTAD,,59.3748247978596,13.4803149264388,,,,,"CENTRALSJUKHUSET ROSENBORGSGATAN 9, KARLSTAD",SE,,,,,,,,+46108316483,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000016-12B8,SÖDERSJUKHUSET,,59.3099734157407,18.0559255035577,,,,,"SJUKHUSBACKEN 10, STOCKHOLM",SE,,,,,,,,+46812361000,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000040-4FXM,"REHABILITERINGSMEDICINSKA KLINIKEN, LINKÖPING",,58.400226008381,15.6200878598076,,,,,"UNIVERSITETSSJUKHUSET, LINKÖPING",SE,,,,,,,,+46101059787,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000040-4F11,"ONKOLOGISKA KLINIKEN, LINKÖPING",,58.4008037004158,15.6222397334101,,,,,"UNIVERSITETSSJUKHUSET, INGÅNG 34, LINKÖPING",SE,,,,,,,,+46101030000,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000016-DGDK,BLODCENTRALEN VISBY LASARETT,,57.6480427760847,18.3006764807028,,,,,"S:T GÖRANSGATAN 5, VISBY",SE,,,,,,,,+46498268453,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000198-019016,BARNAVDELNING HUDIKSVALL,,61.7290828546667,17.0974072663349,,,,,"KUNGSGATAN 33, 824 43 HUDIKSVALL",SE,,,,,,,,+4626154000,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000016-GBD7,"OSTEOPOROSMOTTAGNINGEN, VISBY LASARETT",,57.6479969337129,18.3007235953385,,,,,"S:T GÖRANSGATAN 5, VISBY",SE,,,,,,,,+46498268194,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000230-E00735,GYNEKOLOGMOTTAGNINGEN KIRUNA SJUKHUS,,67.8499783836924,20.2383422536985,,,,,"THULEGATAN 29, KIRUNA",SE,,,,,,,,+46104526300,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE162321000024-0015886,ORTOGERIATRISK AVDELNING 30 B,,59.850706637412,17.6401757935459,,,,,"AKADEMISKA SJUKHUSET, INGÅNG 30. 6 TRAPPOR",SE,,,,,,,,+46186117004,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE162321000024-0016777,"MINNES- OCH GERIATRIKMOTTAGNINGEN VID AKADEMISKA SJUKHUSET, UPPSALA",,59.8486772454446,17.6427764347248,,,,,"AKADEMISKA SJUKHUSET, INGÅNG 79, 3 TRAPPOR",SE,,,,,,,,+46186117160,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE162321000024-0016008,"RÄTTSPSYKIATRIAVDELNING 5 B, UPPSALA",,59.9042955025167,17.7185953756589,,,,,"JÄLLA BERGGÅRDEN, JÄLLA 85 UPPSALA",SE,,,,,,,,+46186112380,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE162321000024-0016155,"KIRURGAVDELNING 70 C, UPPSALA",,59.8486801623218,17.6406352944971,,,,,"AKADEMISKA SJUKHUSET, INGÅNG 70, 6 TR",SE,,,,,,,,+46186114665,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE162321000024-0016293,"BRÄNNSKADECENTRUM, UPPSALA",,59.847694844501,17.6411163727775,,,,,"AKADEMISKA SJUKHUSET, INGÅNG 85, 9 TR",SE,,,,,,,,+46186110460,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE162321000024-0016478,"RÖNTGENMOTTAGNINGEN VID AKADEMISKA SJUKHUSET, UPPSALA",,59.8486801623218,17.6406352944971,,,,,"AKADEMISKA SJUKHUSET, ING 70, 1TR ELLER AKADEMISKA SJUKHUSET, ING 101, SV",SE,,,,,,,,+46186110000,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE162321000024-0016365,"ORTOPEDAVDELNING 70B, UPPSALA",,59.8486801623218,17.6406352944971,,,,,"AKADEMISKA SJUKHUSET, INGÅNG 70, 7 TRAPPOR",SE,,,,,,,,+46186114434,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE162321000024-0016257,"INFEKTIONSAVDELNING 30 F, UPPSALA",,59.850706637412,17.6401757935459,,,,,"AKADEMISKA SJUKHUSET, INGÅNG 30, 2 TR",SE,,,,,,,,+46186115608,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000198-021877,AK-MOTTAGNING SANDVIKEN,,60.6086801478339,16.7597435582241,,,,,"LASARETTSLEDEN 5, 811 60 SANDVIKEN",SE,,,,,,,,+4626154333,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000214-E013378,"HJÄLPMEDELSCENTRALEN, ÖSTERSUND",,63.1917726438308,14.6324815609258,,,,,"LUGNVIKSVÄGEN 8, 831 83 ÖSTERSUND",SE,,,,,,,,+4663147710,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000180-55NZ,BORLÄNGE SJUKHUS,,60.50416032756,15.4656179600129,,,,,"BORLÄNGE SJUKHUS, BERGEBYVÄGEN5, 784 73 BORLÄNGE",SE,,,,,,,,+4623492000,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000198-019012,BARNMOTTAGNING HUDIKSVALL,,61.7294285106181,17.0988217814713,,,,,"KUNGSGATAN 33, 824 43 HUDIKSVALL",SE,,,,,,,,+4665092380,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000198-019008,BARNMOTTAGNING GÄVLE,,60.677669175068,17.1180535808914,,,,,"LASARETTSVÄGEN 1, 801 88 GÄVLE",SE,,,,,,,,+4626154099,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000081-10SF,BLEKINGESJUKHUSET KARLSHAMN,,56.1870997024173,14.8515088509324,,,,,"BLEKINGESJUKHUSET, LÄNSMANSVÄGEN 1, KARLSHAMN",SE,,,,,,,,+46455731000,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000214-0041607,"BARN- OCH UNGDOMSPSYKIATRINS MOTTAGNING, ÖSTERSUND",,63.1787413979036,14.6331876857873,,,,,"KÖPMANGATAN 24, 831 30 ÖSTERSUND",SE,,,,,,,,+4663154010,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000040-5CB4,NÄRVÅRDSKLINIKEN FINSPÅNG,,58.7060805139625,15.7705338939298,,,,,"VÅRDCENTRUM FINSPÅNG, BRINELLS VÄG 9, FINSPÅNG",SE,,,,,,,,+46101059260,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000081-1146,ANESTESIMOTTAGNING KARLSHAMN,,56.1872184287229,14.8517636020737,,,,,"BLEKINGESJUKHUSET, LÄNSMANSVÄGEN 1, KARLSHAMN",SE,,,,,,,,+46454732076,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000230-E00774,LOGOPEDIMOTTAGNINGEN SUNDERBY SJUKHUS,,65.6717746564867,21.9315979047604,,,,,"SUNDERBY SJUKHUS, SJUKHUSVÄGEN 10, 971 80 LULEÅ",SE,,,,,,,,+46920283822,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000230-E00771,LOGOPEDIMOTTAGNINGEN KALIX SJUKHUS,,65.8544968491684,23.1570410107145,,,,,"KALIX SJUKHUS, SKOLGATAN 1, 952 82 KALIX",SE,,,,,,,,+46920283822,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000230-E00772,LOGOPEDIMOTTAGNINGEN KIRUNA SJUKHUS,,67.8496602144845,20.243781383311,,,,,"KIRUNA SJUKHUS, LOGOPEDMOTTAGNINGEN, THULEGATAN 29, 981 31 KIRUNA",SE,,,,,,,,+46920283822,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000016-4TP8,"LOGOPEDMOTTAGNINGEN, VISBY",,57.6400882502211,18.3095609464286,,,,,"BRÖMSEBROVÄG 8, VISBY",SE,,,,,,,,+46498268339,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000198-019227,ENDOSKOPIMOTTAGNING HUDIKSVALL,,61.7294810887413,17.0989564215644,,,,,"KUNGSGATAN 33, 824 43 HUDIKSVALL",SE,,,,,,,,+4665092191,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000198-025147,FYSIOTERAPI SPECIALISTVÅRD GÄVLE,,60.677669175068,17.1180535808914,,,,,"LASARETTSVÄGEN 1, 801 88 GÄVLE",SE,,,,,,,,+4626154921,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000198-041405,ENDOKRINMOTTAGNING BOLLNÄS,,61.3538530114376,16.3617291364724,,,,,"SJUKHUSVÄGEN 81, 821 81 BOLLNÄS",SE,,,,,,,,+4627838316,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000198-019132,FOTVÅRD HUDIKSVALL,,61.7294285106181,17.0988217814713,,,,,"KUNGSGATAN 33, 824 43 HUDIKSVALL",SE,,,,,,,,+4665092573,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000198-019147,FYSIOLOGISKA LABORATORIET HUDIKSVALL,,61.7294285106181,17.0988217814713,,,,,"KUNGSGATAN 33, 824 43 HUDIKSVALL",SE,,,,,,,,+4665092110,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000198-019111,HJÄRTMOTTAGNING GÄVLE,,60.677669175068,17.1180535808914,,,,,"LASARETTSVÄGEN 1, 801 88 GÄVLE",SE,,,,,,,,+4626154370,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000198-019171,HJÄRNREHABILITERINGSTEAM,,60.6086892515022,16.7597255679895,,,,,"LASARETTSLEDEN 5, 811 60 SANDVIKEN",SE,,,,,,,,+4626278527,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000198-019162,HEMATOLOGMOTTAGNING GÄVLE,,60.677669175068,17.1180535808914,,,,,"LASARETTSVÄGEN 1, 801 88 GÄVLE",SE,,,,,,,,+4626154685,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000198-019262,HÖRCENTRAL SANDVIKEN,,60.6086892515022,16.7597255679895,,,,,"LASARETTSLEDEN 5, 811 60 SANDVIKEN",SE,,,,,,,,+4626154760,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000198-019214,HUDMOTTAGNING GÄVLE,,60.6779957126159,17.1592219609048,,,,,"NORRA SKEPPSBRON 13A, GÄVLE",SE,,,,,,,,+4626154210,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE162321000156-3PL4,"CYTOSTATIKAMOTTAGNING, CENTRALSJUKHUSET KARLSTAD",,59.3748247978596,13.4803149264388,,,,,"ROSENBORGSGATAN, KARLSTAD",SE,,,,,,,,+46108315438,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000081-a772,BLODCENTRAL KARLSKRONA,,56.1825126455929,15.6054547028986,,,,,"BLEKINGESJUKHUSET, AKUTVÄGEN, BYGGNAD 41",SE,,,,,,,,+46455734600,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000198-041407,ENDOSKOPIMOTTAGNING BOLLNÄS,,61.3538530114376,16.3617291364724,,,,,"SJUKHUSVÄGEN 81, 821 81 BOLLNÄS",SE,,,,,,,,+4627838137,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000172-3B0M,VÄSTMANLANDS SJUKHUS FAGERSTA,,59.9963788458867,15.8093258645217,,,,,"FLORAVÄGEN 1, FAGERSTA",SE,,,,,,,,+4622347000,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000065-7330028129678,LJUNGBY SJUKHUS,,56.8352633143954,13.9357584610798,,,,,KYRKOGATAN 2 LJUNGBY,SE,,,,,,,,+46372585000,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000065-7330028129661,VÄXJÖ SJUKHUS,,56.8746747778311,14.8075661763488,,,,,STRANDVÄGEN 8 VÄXJÖ,SE,,,,,,,,+46470588000,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000172-3SKC,VÄSTMANLANDS SJUKHUS SALA,,59.9255665358531,16.6004364519166,,,,,"JÄRNVÄGSGATAN 7A, SALA",SE,,,,,,,,+4622458000,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000198-019165,INFEKTIONSMOTTAGNING GÄVLE,,60.6802946519958,17.117593137279,,,,,"SKÖTERSKEVÄGEN 31, 801 88 GÄVLE",SE,,,,,,,,+4626154235,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE162321000156-3QQ5,"STOMIMOTTAGNINGEN CENTRALSJUKHUSET KARLSTAD, KIRURGIMOTTAGNING 1 CENTRALSJUKHUSET KARLSTAD",,59.3748247978596,13.4803149264388,,,,,"ROSENBORGSGATAN, CENTRALSJUKHUSET KARLSTAD",SE,,,,,,,,+46108315901,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE162321000156-3QK3,KIRURGIMOTTAGNING 1 CENTRALSJUKHUSET KARLSTAD,,59.3748247978596,13.4803149264388,,,,,"CENTRALSJUKHUSET, ROSENBORGSGATAN 9, KARLSTAD",SE,,,,,,,,+46108315901,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000081-a2040,MEDICINKLINIK KURATOR KARLSKRONA,,56.1812374773525,15.6055418754464,,,,,"BLEKINGESJUKHUSET, LASARETTSVÄGEN, HUVUDENTRÉ",SE,,,,,,,,+46455731000,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000214-0042302,"KURATORSMOTTAGNINGEN MEDICIN, ÖSTERSUND",,63.1828663613485,14.6372512412748,,,,,"KYRKGATAN 14, 831 83 ÖSTERSUND",SE,,,,,,,,+4663153000,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000214-E013301,"ARBETSTERAPI OCH FYSIOTERAPIENHETEN, ÖSTERSUND",,63.1828663613485,14.6372512412748,,,,,"KYRKGATAN 14, 83183 ÖSTERSUND",SE,,,,,,,,+4663154090,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000214-E013341,"DIETISTMOTTAGNINGEN, ÖSTERSUND",,63.1828663613485,14.6372512412748,,,,,"KYRKGATAN 14, 831 83 ÖSTERSUND",SE,,,,,,,,+4663153947,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000198-021919,BLODGIVARCENTRAL SANDVIKEN,,63.2449314740385,16.8697588257352,,,,,"LASARETTSLEDEN 5, 811 60 SANDVIKEN",SE,,,,,,,,+4626154855,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000180-5BFM,FYSIOTERAPI LUDVIKA,,60.1560377601081,15.2035263250137,,,,,LUDVIKA LASARETT,SE,,,,,,,,+46240495048,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E00790,HABILITERINGSMOTTAGNING SOLLEFTEÅ,,63.1746633852009,17.2355476297543,,,,,SOLLEFTEÅ SJUKHUS,SE,,,,,,,,+4662019560,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E00785,LOGOPEDIMOTTAGNING SUNDSVALL,,62.4080247565947,17.305803018317,,,,,"SUNDSVALLS SJUKHUS, LASARETTSVÄGEN 21, 85186 SUNDSVALL",SE,,,,,,,,+4660145600,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E00782,KURATORSMOTTAGNING SUNDSVALL,,62.4080247565947,17.305803018317,,,,,"SUNDSVALLS SJUKHUS, LASARETTSVÄGEN 21, 851 86 SUNDSVALL",SE,,,,,,,,+4660145600,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E00615,GERIATRISK MOTTAGNING SUNDSVALL,,62.4087197857904,17.3062634372928,,,,,"SUNDSVALLS SJUKHUS, LASARETTSVÄGEN 21",SE,,,,,,,,+4660182027,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E00546,"RPK SLUTEN- OCH ÖPPENVÅRDSKLINIKEN, SUNDSVALL",,62.3934331662247,17.240136934905,,,,,MEJSELVÄGEN 29,SE,,,,,,,,+4660183980,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000115-O10372,CAPIO HUSLÄKARNA VALLDA,,57.4817254098183,12.0081979800762,,,,,"VALLDAVÄGEN 29A, VALLDA",SE,,,,,,,,+4630025200,,,03/09/2025,22/04/2026,,Vardcentral
SE_SE2321000206-E00459,"ONKOLOGI DAGVÅRD OCH MOTTAGNING SUNDSVALL, SUNDSVALL",,62.4096454507899,17.3002923691881,,,,,"MOTTAGNING/DAGVÅRD, ENTRÉ VIA ONKOLOGICENTRUM. IGELTJÄRNSVÄGEN 8, SJUKHUSETS BAKSIDA.",SE,,,,,,,,+4660182214,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E00452,MAMMOGRAFIMOTTAGNING SUNDSVALL,,62.4080787806872,17.3057863729794,,,,,LASARETTSVÄGEN 21,SE,,,,,,,,+4660182700,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E00423,AKUTMOTTAGNING ÖRNSKÖLDSVIK,,63.3007549408348,18.7111454382066,,,,,"ÖRNSKÖLDSVIKS SJUKHUS, SJUKHUSGATAN 8",SE,,,,,,,,+4666089000,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E00192,AKUTMOTTAGNING SOLLEFTEÅ,,63.1748746667586,17.2341680610614,,,,,LASARETTSGATAN 1,SE,,,,,,,,+4662019326,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01803,KLINISK FYSIOLOGIMOTTAGNING SUNDSVALL,,62.4082097019515,17.3036259917941,,,,,LASARETTSVÄGEN 21,SE,,,,,,,,+4660181272,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01802,KARDIOLOGAVDELNING SUNDSVALL,,62.408403341342,17.3056478251051,,,,,"LASARETTSVÄGEN 21, SUNDSVALL",SE,,,,,,,,+4660182217,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01801,HJÄRTMOTTAGNING OCH DAGVÅRD SUNDSVALL,,62.408403341342,17.3056478251051,,,,,"LASARETTSVÄGEN 21, SUNDSVALL",SE,,,,,,,,+4660181813,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01784,ENDOSKOPIMOTTAGNING SUNDSVALL,,62.4084918194237,17.3074322456509,,,,,LASARETTSVÄGEN 21,SE,,,,,,,,+4660181470,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01751,ÄTSTÖRNINGAR AVDELNING 16A SUNDSVALL,,62.4080247565947,17.305803018317,,,,,SUNDSVALLS SJUKHUS,SE,,,,,,,,+4660145330,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01750,ÄTSTÖRNINGAR MOTTAGNING SUNDSVALL,,62.4095325806675,17.2999384725848,,,,,IGELTJÄRNSVÄGEN 10,SE,,,,,,,,+4660182606,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01722,SPECIALISTPSYKIATRISKT OMVÅRDNADSTEAM SPOT MEDELPAD HÄRNÖSAND,,62.4096454507899,17.3002923691881,,,,,"IGELTJÄRNSVÄGEN 10, SUNDSVALL",SE,,,,,,,,+4660182828,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01721,BUP SLUTENVÅRD SUNDSVALL,,62.409444130739,17.2998179754151,,,,,IGELTJÄRNSVÄGEN 10,SE,,,,,,,,+4660182507,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01699,ORTOPEDAVDELNING ÖRNSKÖLDSVIK,,63.3004856355648,18.7093822323757,,,,,STORGATAN 64,SE,,,,,,,,+4666089205,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01692,ARBETSTERAPIMOTTAGNING ÖRNSKÖLDSVIK,,63.3004844177914,18.7094419742629,,,,,"ÖRNSKÖLDSVIKS SJUKHUS, WEMERENTRÉ, ENTRÉPLAN, STORGATAN 64",SE,,,,,,,,+4666089000,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01676,UROLOGMOTTAGNING ÖRNSKÖLDSVIK,,63.2996114333346,18.7126265673204,,,,,SJUKHUSGATAN 8,SE,,,,,,,,+4666089235,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01670,ÖRON-NÄSA-HALSMOTTAGNING ÖRNSKÖLDSVIK,,63.2996114333346,18.7126265673204,,,,,"SJUKHUSGATAN 8, ÖRNSKÖLDSVIK.",SE,,,,,,,,+4666089366,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01663,KIRURGMOTTAGNING ÖRNSKÖLDSVIK,,63.2996114333346,18.7126265673204,,,,,SJUKHUSGATAN 8,SE,,,,,,,,+4666089235,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01645,SPECIALISTMÖDRAVÅRD ULTRALJUD SOLLEFTEÅ,,63.1744271831116,17.236727384342,,,,,LASARETTSGATAN 1,SE,,,,,,,,+4662019171,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01644,GYNEKOLOGISK MOTTAGNING SOLLEFTEÅ,,63.1744271831116,17.236727384342,,,,,LASARETTSGATAN 1,SE,,,,,,,,+4662019171,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01632,SOMATISK DAGSJUKVÅRD SUNDSVALL,,62.408403341342,17.3056478251051,,,,,"LÄNSSJUKHUSET, LASARETTSVÄGEN 21, 851 86 SUNDSVALL",SE,,,,,,,,+4660183991,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01622,VACCINATION ÖRNSKÖLDSVIKS SJUKHUS,,56.9468142009921,21.9101287286387,,,,,SJUKHUSGATAN 8,SE,,,,,,,,+4661180400,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01448,"NUKLEARMEDICIN, SUNDSVALLS SJUKHUS",,62.4080247565947,17.305803018317,,,,,"SUNDSVALLS SJUKHUS, LASARETTSVÄGEN 21",SE,,,,,,,,+4660181389,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01166,GASTROMOTTAGNING SUNDSVALL,,62.4084918194237,17.3074322456509,,,,,"SUNDSVALLS SJUKHUSET, LASARETTSVÄGEN 21",SE,,,,,,,,+4660182025,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01154,LUNGAVDELNING 23B SUNDSVALL,,62.408403341342,17.3056478251051,,,,,LASARETTSVÄGEN 21,SE,,,,,,,,+4660182331,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01147,SPECIALISTPSYKIATRISKT OMVÅRDNADSTEAM SPOT SOLLEFTEÅ,,63.1750295308533,17.2321502763432,,,,,LASARETTSGATAN 1 SOLLEFTEÅ,SE,,,,,,,,+4662019595,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01128,ÄLSA GERIATRISKT HEMBESÖKSTEAM ÖRNSKÖLDSVIK,,63.3006192198888,18.7094355935565,,,,,"STORG 64, WEMERBYGGNADEN, ENTRÉPLAN, ÖRNSKÖLDSVIK",SE,,,,,,,,+4666089252,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01125,KURATORSMOTTAGNING ÖRNSKÖLDSVIK,,63.3004534791368,18.7096384070086,,,,,"ÖRNSKÖLDSVIKS SJUKHUS, WEMERENTRÉ, ENTRÉPLAN",SE,,,,,,,,+4666089000,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01124,DIETISTMOTTAGNING ÖRNSKÖLDSVIK,,63.3006192198888,18.7094355935565,,,,,"STORGATAN 64 ÖRNSKÖLDSVIK, WEMER, PLAN 1",SE,,,,,,,,+4666089000,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01121,DIETISTMOTTAGNING SUNDSVALL,,62.4080247565947,17.305803018317,,,,,"SUNDSVALL SJUKHUS, LASARETTSVÄGEN 21, SUNDSVALL",SE,,,,,,,,+4660182482,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01119,REHABILITERING DAGVERKSAMHET SUNDSVALL,,62.4080247565947,17.305803018317,,,,,"SUNDSVALLS SJUKHUS, LASARETTSVÄGEN 21, SUNDSVALL",SE,,,,,,,,+4660181553,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000057-5WLZ,VÄRNAMO SJUKHUS,,57.1759242488191,14.0265281533235,,,,,"DOKTORSGATAN 5, VÄRNAMO",SE,,,,,,,,+46102410000,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01117,SPECIALISERAD HEMREHAB SUNDSVALL,,62.408403341342,17.3056478251051,,,,,"SUNDSVALLS SJUKHUS, LASARETTSVÄGEN 21, SUNDSVALL",SE,,,,,,,,+4660181056,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E01024,AK-MOTTAGNING SUNDSVALL,,62.408403341342,17.3056478251051,,,,,LASARETTSVÄGEN 21,SE,,,,,,,,+4660182025,,,03/09/2025,22/04/2026,,Sjukhus
SE_SE2321000206-E00968,HÖRCENTRALEN ÖRNSKÖLDSVIK,,63.3015425847048,18.7112647126765,,,,,"ÖRNSKÖLDSVIKS SJUKHUS, SJUKHUSGATAN 8",SE,,,,,,,,+4666089370,,,03/09/2025,22/04/2026,,Sjukhus
